🔒 Row ID,usuario_email,admin_acesso,nome,preco_venda,rendimento_receita,ticket_medio,ticket_medio copy,preco_medio,custo_total_receita,cmv,cmv_porcentagem,cmv_porcentagem copy copy,t_cmv,produto_p_pedido,despesa_variavel,margem_cont,margem_cont_porcentagem,t_margem_cont,t_margem_cont copy,R_margem_cliente,R_margem_cliente_a,R_margem_media,R_margem_media_cliente,custo_subproduto,status,preco_venda copy,preco_venda copy cli,preco_venda_status_ativo,if_margem_media,if_margem_media_cli,if_margem_media_ativo,if_margem_media_ativo_cli,R_margem_media copy,R_margem_media copy copy,margem_cont_porcentagem_ativo,cmv_porcentagem_ativo,cmv_porcentagem_ativo copy
rSOf3i4BR4q3.1wvWQZgbw,cassianegonzales12@gmail.com,Admin,Pizza Cheddar com bacon (media),"45,99",1,44,"144,32","33,8664516129","11,9196305556","11,9196305556","25,9178746587","34,3277773256","R$ 11,92 (25,92%)","1,2992208485",5,"31,7708694444","69,0821253413","R$ 31,77 (69,08%)","R$ 31,77 (69,08%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
oOMd58uRRsCdH.TBUO5IAQ,cassianegonzales12@gmail.com,Admin,Pizza Cheddar com bacon (grande),"65,99",1,44,"144,32","33,8664516129","17,136725","17,136725","25,9686694954","34,3277773256","R$ 17,14 (25,97%)","1,2992208485",5,"45,553775","69,0313305046","R$ 45,55 (69,03%)","R$ 45,55 (69,03%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ZTzOBqQYTN2f9F6OPg6WHw,cassianegonzales12@gmail.com,Admin,Pizza Cheddar com bacon (extra grande),"70,99",1,44,"144,32","33,8664516129","21,6391427778","21,6391427778","30,4819591179","34,3277773256","R$ 21,64 (30,48%)","1,2992208485",5,"45,8013572222","64,5180408821","R$ 45,80 (64,52%)","R$ 45,80 (64,52%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
yBwApnkWQ0OX4euBlDMl3g,cassianegonzales12@gmail.com,Admin,Pizza Escarola com bacon (pequena),"39,99",1,44,"144,32","33,8664516129","12,8012694444","12,8012694444","32,0111764052","34,3277773256","R$ 12,80 (32,01%)","1,2992208485",5,"25,1892305556","62,9888235948","R$ 25,19 (62,99%)","R$ 25,19 (62,99%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
OQr-0BuuTMeCtDCKtGc3AA,cassianegonzales12@gmail.com,Admin,Pizza Escarola com bacon (media),"46,99",1,44,"144,32","33,8664516129","15,6889805556","15,6889805556","33,3879135041","34,3277773256","R$ 15,69 (33,39%)","1,2992208485",5,"28,9515194444","61,6120864959","R$ 28,95 (61,61%)","R$ 28,95 (61,61%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
F5emIVV3R4q16hwZb4VUBg,cassianegonzales12@gmail.com,Admin,Pizza escarola com bacon (grande),"68,99",1,44,"144,32","33,8664516129","22,8525583333","22,8525583333","33,1244504034","34,3277773256","R$ 22,85 (33,12%)","1,2992208485",5,"42,6879416667","61,8755495966","R$ 42,69 (61,88%)","R$ 42,69 (61,88%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
wYiKUz46Sy26Pw.a7wmBIA,cassianegonzales12@gmail.com,Admin,Pizza Escarola com bacon (extra grande),"76,99",1,44,"144,32","33,8664516129","30,3909761111","30,3909761111","39,4739266283","34,3277773256","R$ 30,39 (39,47%)","1,2992208485",5,"42,7495238889","55,5260733717","R$ 42,75 (55,53%)","R$ 42,75 (55,53%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
8GSFz1y8SPWiSeDNHwdT2A,cassianegonzales12@gmail.com,Admin,Pizza Escarola com palmito (pequena),"37,99",1,44,"144,32","33,8664516129","10,7571027778","10,7571027778","28,3156166828","34,3277773256","R$ 10,76 (28,32%)","1,2992208485",5,"25,3333972222","66,6843833172","R$ 25,33 (66,68%)","R$ 25,33 (66,68%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
jGWnYqBJScGDAsvpNOz98g,cassianegonzales12@gmail.com,Admin,Pizza escarola com palmito (media),"45,99",1,44,"144,32","33,8664516129","15,3931027778","15,3931027778","33,4705431132","34,3277773256","R$ 15,39 (33,47%)","1,2992208485",5,"28,2973972222","61,5294568868","R$ 28,30 (61,53%)","R$ 28,30 (61,53%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
VCJN2EK5QNux9TjVrt0Lig,cassianegonzales12@gmail.com,Admin,Pizza Escarola com palmito (grande),"65,99",1,44,"144,32","33,8664516129","23,5625027778","23,5625027778","35,7061718105","34,3277773256","R$ 23,56 (35,71%)","1,2992208485",5,"39,1279972222","59,2938281895","R$ 39,13 (59,29%)","R$ 39,13 (59,29%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
65d9yOuBRkyt7Tmjil2gZg,cassianegonzales12@gmail.com,Admin,Pizza Escarola com palmito (extra grande),"74,99",1,44,"144,32","33,8664516129","28,8519205556","28,8519205556","38,4743573217","34,3277773256","R$ 28,85 (38,47%)","1,2992208485",5,"42,3885794444","56,5256426783","R$ 42,39 (56,53%)","R$ 42,39 (56,53%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ztPOEz83S5mTivXsEPV-OA,cassianegonzales12@gmail.com,Admin,Pizza Especial (pequena),"38,99",1,44,"144,32","33,8664516129","10,4955194444","10,4955194444","26,9184904961","34,3277773256","R$ 10,50 (26,92%)","1,2992208485",5,"26,5449805556","68,0815095039","R$ 26,54 (68,08%)","R$ 26,54 (68,08%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
9KCeXXQKTvGgMtVsxKOoPQ,cassianegonzales12@gmail.com,Admin,Pizza Especial (media),"46,99",1,44,"144,32","33,8664516129","13,5016055556","13,5016055556","28,7329337211","34,3277773256","R$ 13,50 (28,73%)","1,2992208485",5,"31,1388944444","66,2670662789","R$ 31,14 (66,27%)","R$ 31,14 (66,27%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
Q8g6p3AJT-qThjPsuA.AUQ,cassianegonzales12@gmail.com,Admin,Pizza Especial (grande),"65,99",1,44,"144,32","33,8664516129","24,3347333333","24,3347333333","36,8763954134","34,3277773256","R$ 24,33 (36,88%)","1,2992208485",5,"38,3557666667","58,1236045866","R$ 38,36 (58,12%)","R$ 38,36 (58,12%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
a-nXsBMqKSN6TMSYG5bZZGw,cassianegonzales12@gmail.com,Admin,Pizza Especial (extra grande),"73,99",1,44,"144,32","33,8664516129","24,7693511111","24,7693511111","33,4766199637","34,3277773256","R$ 24,77 (33,48%)","1,2992208485",5,"45,5211488889","61,5233800363","R$ 45,52 (61,52%)","R$ 45,52 (61,52%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
Vh0CEajXQj-oAwk6umyDrw,cassianegonzales12@gmail.com,Admin,Pizza Frango com bacon (pequena),"38,99",1,44,"144,32","33,8664516129","10,8615194444","10,8615194444","27,8571927275","34,3277773256","R$ 10,86 (27,86%)","1,2992208485",5,"26,1789805556","67,1428072725","R$ 26,18 (67,14%)","R$ 26,18 (67,14%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
tgWsA.jFTV-5m1JU0I3v1Q,cassianegonzales12@gmail.com,Admin,Pizza Frango com bacon (media),"46,99",1,44,"144,32","33,8664516129","14,3506055556","14,3506055556","30,5397011184","34,3277773256","R$ 14,35 (30,54%)","1,2992208485",5,"30,2898944444","64,4602988816","R$ 30,29 (64,46%)","R$ 30,29 (64,46%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
r3wydd69TVihvb3VLjioVA,cassianegonzales12@gmail.com,Admin,Pizza Frango com bacon (grande),"63,99",1,44,"144,32","33,8664516129","19,5565583333","19,5565583333","30,5618976923","34,3277773256","R$ 19,56 (30,56%)","1,2992208485",5,"41,2339416667","64,4381023077","R$ 41,23 (64,44%)","R$ 41,23 (64,44%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
QJsIJ26jTM6sXo0ubF8kBQ,cassianegonzales12@gmail.com,Admin,Pizza Frango com bacon (extra grande),"74,99",1,44,"144,32","33,8664516129","25,9843511111","25,9843511111","34,6504215377","34,3277773256","R$ 25,98 (34,65%)","1,2992208485",5,"45,2561488889","60,3495784623","R$ 45,26 (60,35%)","R$ 45,26 (60,35%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
iGoTjQEnRTitBaYh4rDz5g,cassianegonzales12@gmail.com,Admin,Pizza Frango com catupiry (pequena),"39,99",1,44,"144,32","33,8664516129","12,3982069444","12,3982069444","31,0032681782","34,3277773256","R$ 12,40 (31,00%)","1,2992208485",5,"25,5922930556","63,9967318218","R$ 25,59 (64,00%)","R$ 25,59 (64,00%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
kbneEjiBSr-9Mta7-uGCBg,cassianegonzales12@gmail.com,Admin,Pizza Frango com catupiry (media),"48,99",1,44,"144,32","33,8664516129","15,0742930556","15,0742930556","30,7701429997","34,3277773256","R$ 15,07 (30,77%)","1,2992208485",5,"31,4662069444","64,2298570003","R$ 31,47 (64,23%)","R$ 31,47 (64,23%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
yyWYNmCzTXKBf8.ToaCkrA,cassianegonzales12@gmail.com,Admin,Pizza Frango com catupiry (grande),"65,99",1,44,"144,32","33,8664516129","20,2193777778","20,2193777778","30,6400633093","34,3277773256","R$ 20,22 (30,64%)","1,2992208485",5,"42,4711222222","64,3599366907","R$ 42,47 (64,36%)","R$ 42,47 (64,36%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
xaGEwRBFQQKaQepVaSy7HQ,cassianegonzales12@gmail.com,Admin,Pizza Frango com Catupiry (extra grande),"75,99",1,44,"144,32","33,8664516129","33,3780594444","33,3780594444","43,9242787794","34,3277773256","R$ 33,38 (43,92%)","1,2992208485",5,"38,8124405556","51,0757212206","R$ 38,81 (51,08%)","R$ 38,81 (51,08%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
4nPkl.QNT9mplEZ3j95Vzg,cassianegonzales12@gmail.com,Admin,Pizza Marguerita (pequena),"38,99",1,44,"144,32","33,8664516129","11,6063694444","11,6063694444","29,7675543587","34,3277773256","R$ 11,61 (29,77%)","1,2992208485",5,"25,4341305556","65,2324456413","R$ 25,43 (65,23%)","R$ 25,43 (65,23%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
bAqL6pa.T2qlJMIEI435MQ,cassianegonzales12@gmail.com,Admin,Pizza Marguerita (media),"48,99",1,44,"144,32","33,8664516129","14,0318805556","14,0318805556","28,6423363045","34,3277773256","R$ 14,03 (28,64%)","1,2992208485",5,"32,5086194444","66,3576636955","R$ 32,51 (66,36%)","R$ 32,51 (66,36%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
fyKmIQFwTGyGLcikHHofpw,cassianegonzales12@gmail.com,Admin,Pizza Marguerita (grande),"69,99",1,44,"144,32","33,8664516129","19,1722583333","19,1722583333","27,392853741","34,3277773256","R$ 19,17 (27,39%)","1,2992208485",5,"47,3182416667","67,607146259","R$ 47,32 (67,61%)","R$ 47,32 (67,61%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
JUxjJDiCQ3aR08lz2p2GnA,cassianegonzales12@gmail.com,Admin,Pizza Marguerita (extra grande),"79,99",1,44,"144,32","33,8664516129","24,9866761111","24,9866761111","31,2372497951","34,3277773256","R$ 24,99 (31,24%)","1,2992208485",5,"51,0038238889","63,7627502049","R$ 51,00 (63,76%)","R$ 51,00 (63,76%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
NliRJjUCSKyJ9oJp0inYmw,cassianegonzales12@gmail.com,Admin,Pizza Modão (pequena),"37,99",1,44,"144,32","33,8664516129","10,0013416667","10,0013416667","26,3262481355","34,3277773256","R$ 10,00 (26,33%)","1,2992208485",5,"26,0891583333","68,6737518645","R$ 26,09 (68,67%)","R$ 26,09 (68,67%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
V6FEDILATF-HCmGZ8d2KFA,cassianegonzales12@gmail.com,Admin,Pizza Modão (media),"48,99",1,44,"144,32","33,8664516129","12,9094833333","12,9094833333","26,3512621623","34,3277773256","R$ 12,91 (26,35%)","1,2992208485",5,"33,6310166667","68,6487378377","R$ 33,63 (68,65%)","R$ 33,63 (68,65%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
o2aFPDekQaqxhokwOePrXQ,cassianegonzales12@gmail.com,Admin,Pizza Modão (grande),"64,99",1,44,"144,32","33,8664516129","17,2764472222","17,2764472222","26,5832393018","34,3277773256","R$ 17,28 (26,58%)","1,2992208485",5,"44,4640527778","68,4167606982","R$ 44,46 (68,42%)","R$ 44,46 (68,42%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
tFGLlLB8SyKq-d6g2oKyjg,cassianegonzales12@gmail.com,Admin,Pizza Modão (extra grande),"76,99",1,44,"144,32","33,8664516129","21,6847955556","21,6847955556","28,1657300371","34,3277773256","R$ 21,68 (28,17%)","1,2992208485",5,"51,4557044444","66,8342699629","R$ 51,46 (66,83%)","R$ 51,46 (66,83%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
gXaqtMkuSFiOt2iyhfW8ZA,acessosistemahunter@gmail.com,Admin,Bolo Vulcão,35,1,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,"33,25",95,"R$ 33,25 (95,00%)",,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
n7iYOTrUTpSRkGVdVGRJiQ,damiaodoces@gmail.com,Admin,Hot Dog Tradicional,"15,9",1,44,"144,32","33,8664516129","4,44","4,44","27,9245283019","34,3277773256","R$ 4,44 (27,92%)","1,2992208485",5,"10,665","67,0754716981","R$ 10,67 (67,08%)","R$ 10,67 (67,08%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
2QhqgAw4SQaUa0qCFYmOdg,cassianegonzales12@gmail.com,Admin,Pizza Mussarela (pequena),"37,991",1,44,"144,32","33,8664516129","9,6763694444","9,6763694444","25,4701625239","34,3277773256","R$ 9,68 (25,47%)","1,2992208485",5,"26,4150805556","69,5298374761","R$ 26,42 (69,53%)","R$ 26,42 (69,53%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
zZO2MhGAQKyVuUHq-PGVyQ,cassianegonzales12@gmail.com,Admin,Pizza Mussarela (media),"45,99",1,44,"144,32","33,8664516129","11,1368805556","11,1368805556","24,2158742239","34,3277773256","R$ 11,14 (24,22%)","1,2992208485",5,"32,5536194444","70,7841257761","R$ 32,55 (70,78%)","R$ 32,55 (70,78%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ps0JcvRVR4anJdnj04qVsg,cassianegonzales12@gmail.com,Admin,Pizza Mussarela (grande),"60,99",1,44,"144,32","33,8664516129","14,8132583333","14,8132583333","24,2880116959","34,3277773256","R$ 14,81 (24,29%)","1,2992208485",5,"43,1272416667","70,7119883041","R$ 43,13 (70,71%)","R$ 43,13 (70,71%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
aEzwN-ZmQmyLZyvcmpc9uA,cassianegonzales12@gmail.com,Admin,Pizza Mussarela (extra grande),"70,99",1,44,"144,32","33,8664516129","20,5874761111","20,5874761111","29,0005298086","34,3277773256","R$ 20,59 (29,00%)","1,2992208485",5,"46,8530238889","65,9994701914","R$ 46,85 (66,00%)","R$ 46,85 (66,00%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ZkwFbSL2RXmFM7eT8mKeiA,cassianegonzales12@gmail.com,Admin,,,,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,,, (),,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
a-vMAvW60TKWW4NJ7xrNpWA,cassianegonzales12@gmail.com,Admin,,,,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,,, (),,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
QGUNXIgyQ9OM0nmB5H1cQA,cassianegonzales12@gmail.com,Admin,,,,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,,, (),,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
c90h8Jg4RxS8SeSElr.L1g,cassianegonzales12@gmail.com,Admin,,,,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,,, (),,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
a.UZ-BWfvQx6MgbVqdgOO1g,cassianegonzales12@gmail.com,Admin,Pizza Palmito (pequena),"37,99",1,44,"144,32","33,8664516129","8,2782583333","8,2782583333","21,7906247258","34,3277773256","R$ 8,28 (21,79%)","1,2992208485",5,"27,8122416667","73,2093752742","R$ 27,81 (73,21%)","R$ 27,81 (73,21%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
oTIgZtbQTNuv70hyNRYcvA,cassianegonzales12@gmail.com,Admin,Pizza Palmito (media),"45,99",1,44,"144,32","33,8664516129","10,2106361111","10,2106361111","22,2018615158","34,3277773256","R$ 10,21 (22,20%)","1,2992208485",5,"33,4798638889","72,7981384842","R$ 33,48 (72,80%)","R$ 33,48 (72,80%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
HHYPviVnTMeAXtOUFHKLKQ,cassianegonzales12@gmail.com,Admin,Pizza Palmito (grande),"60,99",1,44,"144,32","33,8664516129","17,374125","17,374125","28,4868421053","34,3277773256","R$ 17,37 (28,49%)","1,2992208485",5,"40,566375","66,5131578947","R$ 40,57 (66,51%)","R$ 40,57 (66,51%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
iByvGbY8T8OkzYtTpRUYQg,cassianegonzales12@gmail.com,Admin,Pizza Palmito (extra grande),"70,99",1,44,"144,32","33,8664516129","23,2400094444","23,2400094444","32,7370185159","34,3277773256","R$ 23,24 (32,74%)","1,2992208485",5,"44,2004905556","62,2629814841","R$ 44,20 (62,26%)","R$ 44,20 (62,26%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
CguFdkPbS.a3hwp993ELjw,cassianegonzales12@gmail.com,Admin,Pizza Mussarela c/ tomates secos (pequena),"38,99",1,44,"144,32","33,8664516129","11,3661694444","11,3661694444","29,1514989598","34,3277773256","R$ 11,37 (29,15%)","1,2992208485",5,"25,6743305556","65,8485010402","R$ 25,67 (65,85%)","R$ 25,67 (65,85%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
0EbUSZlkTT6.IHEb8ilK6Q,cassianegonzales12@gmail.com,Admin,Pizza Mussarela c/ tomates secos (media),"49,99",1,44,"144,32","33,8664516129","13,4318805556","13,4318805556","26,8691349381","34,3277773256","R$ 13,43 (26,87%)","1,2992208485",5,"34,0586194444","68,1308650619","R$ 34,06 (68,13%)","R$ 34,06 (68,13%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
CMaJzA0MRaSkF87gNP31IQ,cassianegonzales12@gmail.com,Admin,Pizza Mussarela c/ tomates secos (grande),"60,99",1,44,"144,32","33,8664516129","18,0162361111","18,0162361111","29,5396558634","34,3277773256","R$ 18,02 (29,54%)","1,2992208485",5,"39,9242638889","65,4603441366","R$ 39,92 (65,46%)","R$ 39,92 (65,46%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
rMOCZg7gS1mTj.ZUosumCg,cassianegonzales12@gmail.com,Admin,Pizza Mussarela c/ tomates secos (extra grande),"72,99",1,44,"144,32","33,8664516129","24,0928761111","24,0928761111","33,0084615853","34,3277773256","R$ 24,09 (33,01%)","1,2992208485",5,"45,2476238889","61,9915384147","R$ 45,25 (61,99%)","R$ 45,25 (61,99%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
YFYM8-OERIiM3FxX79kwsw,cassianegonzales12@gmail.com,Admin,Pizza Peperoni (pequena),"41,99",1,44,"144,32","33,8664516129","16,8447694444","16,8447694444","40,1161453785","34,3277773256","R$ 16,84 (40,12%)","1,2992208485",5,"23,0457305556","54,8838546215","R$ 23,05 (54,88%)","R$ 23,05 (54,88%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
B0QS-VluR4Sazv3K1WIxxg,cassianegonzales12@gmail.com,Admin,Pizza Peperoni (media),"52,99",1,44,"144,32","33,8664516129","20,4521472222","20,4521472222","38,5962393324","34,3277773256","R$ 20,45 (38,60%)","1,2992208485",5,"29,8883527778","56,4037606676","R$ 29,89 (56,40%)","R$ 29,89 (56,40%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
5.qkYnxFTYKcq-tmjYNQOg,cassianegonzales12@gmail.com,Admin,Pizza Peperoni (grande),"72,99",1,44,"144,32","33,8664516129","30,9363916667","30,9363916667","42,3844248071","34,3277773256","R$ 30,94 (42,38%)","1,2992208485",5,"38,4041083333","52,6155751929","R$ 38,40 (52,62%)","R$ 38,40 (52,62%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
F6-AfTnESDGgDAApUDAG.A,cassianegonzales12@gmail.com,Admin,Pizza Peperoni (extra grande),"87,99",1,44,"144,32","33,8664516129","36,6424761111","36,6424761111","41,6439096615","34,3277773256","R$ 36,64 (41,64%)","1,2992208485",5,"46,9480238889","53,3560903385","R$ 46,95 (53,36%)","R$ 46,95 (53,36%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
lFN7mdG1RqK3zha45dejOw,cassianegonzales12@gmail.com,Admin,Pizza Peruana (pequena),"39,99",1,44,"144,32","33,8664516129","12,0765916667","12,0765916667","30,1990289239","34,3277773256","R$ 12,08 (30,20%)","1,2992208485",5,"25,9139083333","64,8009710761","R$ 25,91 (64,80%)","R$ 25,91 (64,80%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
FBhWkPNOSduLCt0yg2.NmA,cassianegonzales12@gmail.com,Admin,Pizza Peruana (media),"48,99",1,44,"144,32","33,8664516129","15,4348805556","15,4348805556","31,5061860697","34,3277773256","R$ 15,43 (31,51%)","1,2992208485",5,"31,1056194444","63,4938139303","R$ 31,11 (63,49%)","R$ 31,11 (63,49%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
3A2EwmWOQh2EsNSEEpKJWg,cassianegonzales12@gmail.com,Admin,Pizza Peruana (grande),"65,99",1,44,"144,32","33,8664516129","22,7350361111","22,7350361111","34,4522444478","34,3277773256","R$ 22,74 (34,45%)","1,2992208485",5,"39,9554638889","60,5477555522","R$ 39,96 (60,55%)","R$ 39,96 (60,55%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
q3j6oeNYSlye1fMgl9.QxQ,cassianegonzales12@gmail.com,Admin,Pizza Peruana (extra grande),"76,99",1,44,"144,32","33,8664516129","29,1414761111","29,1414761111","37,8509885844","34,3277773256","R$ 29,14 (37,85%)","1,2992208485",5,"43,9990238889","57,1490114156","R$ 44,00 (57,15%)","R$ 44,00 (57,15%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
NEFXewFZRXW.c27g72Y9Tw,cassianegonzales12@gmail.com,Admin,Pizza Portuguesa (pequena),"39,99",1,44,"144,32","33,8664516129","10,8863916667","10,8863916667","27,2227848629","34,3277773256","R$ 10,89 (27,22%)","1,2992208485",5,"27,1041083333","67,7772151371","R$ 27,10 (67,78%)","R$ 27,10 (67,78%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
a-AORTa0fTUiQazMahaWe8w,cassianegonzales12@gmail.com,Admin,Pizza Portuguesa (media),"49,99",1,44,"144,32","33,8664516129","13,2241027778","13,2241027778","26,4534962548","34,3277773256","R$ 13,22 (26,45%)","1,2992208485",5,"34,2663972222","68,5465037452","R$ 34,27 (68,55%)","R$ 34,27 (68,55%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
Xe3M0BcRSFSRyNxU06-Zfg,cassianegonzales12@gmail.com,Admin,Pizza Portuguesa (grande),"62,99",1,44,"144,32","33,8664516129","17,9989916667","17,9989916667","28,5743636556","34,3277773256","R$ 18,00 (28,57%)","1,2992208485",5,"41,8415083333","66,4256363444","R$ 41,84 (66,43%)","R$ 41,84 (66,43%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
OnZV0lE1TqqT4lDzdlsaaQ,cassianegonzales12@gmail.com,Admin,Pizza Portuguesa (extra grande),"75,99",1,44,"144,32","33,8664516129","23,6669205556","23,6669205556","31,1447829393","34,3277773256","R$ 23,67 (31,14%)","1,2992208485",5,"48,5235794444","63,8552170607","R$ 48,52 (63,86%)","R$ 48,52 (63,86%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
NJOgmAVNThybmwprg7C0Bg,cassianegonzales12@gmail.com,Admin,Pizza Russa (pequena),"39,99",1,44,"144,32","33,8664516129","12,2721694444","12,2721694444","30,688095635","34,3277773256","R$ 12,27 (30,69%)","1,2992208485",5,"25,7183305556","64,311904365","R$ 25,72 (64,31%)","R$ 25,72 (64,31%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
7s5JIUdGT-aqog4bGYd-rA,cassianegonzales12@gmail.com,Admin,Pizza Russa (media),"49,99",1,44,"144,32","33,8664516129","15,6213472222","15,6213472222","31,2489442333","34,3277773256","R$ 15,62 (31,25%)","1,2992208485",5,"31,8691527778","63,7510557667","R$ 31,87 (63,75%)","R$ 31,87 (63,75%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
tf8dnPUASE6cFHnyluE.ig,cassianegonzales12@gmail.com,Admin,Pizza Russa (grande),"63,99",1,44,"144,32","33,8664516129","21,6453916667","21,6453916667","33,8262098245","34,3277773256","R$ 21,65 (33,83%)","1,2992208485",5,"39,1451083333","61,1737901755","R$ 39,15 (61,17%)","R$ 39,15 (61,17%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
